id,type,genres,average_rating,num_votes
1801,movie,"Action,Drama,Thriller",6.7,23950
1802,movie,Drama,7.8,1003
1803,movie,"Comedy,Crime",4.1,69
1804,movie,"Comedy,Drama,Sport",7.1,11608
1805,movie,"Comedy,Mystery",5.2,4052
1806,movie,"Crime,Drama,Mystery",5.3,15001
1807,tvSpecial,Comedy,7.9,3006
1808,tvSpecial,"Comedy,Documentary",8.3,10461
1809,tvSpecial,Comedy,6.6,1371
1810,tvSpecial,"Documentary,Music",9.1,2391
1811,movie,"Comedy,Horror",6.2,630
1812,tvSeries,Drama,4.8,21
1813,movie,Comedy,5.7,3882
1814,movie,"Drama,Fantasy",7.5,15857
1815,movie,Comedy,6.6,160
1816,movie,"Horror,Western",5.1,2470
1817,movie,"Action,Comedy,Crime",5.0,34403
1818,movie,"Drama,Romance",7.3,1587
1819,tvSeries,"Comedy,Drama",7.3,2823
1820,movie,"Drama,Romance",6.4,3680
1821,movie,"Action,Thriller",3.3,7202
1822,movie,"Drama,Thriller",5.0,170
1823,movie,"Action,Adventure,Sci-Fi",6.7,87733
1824,tvSpecial,Comedy,6.4,742
1825,movie,"Biography,Comedy,Drama",8.4,2215
1826,tvSpecial,Comedy,4.5,146
1827,movie,"Adventure,Comedy",6.6,131368
1828,movie,"Adventure,Comedy",7.1,183087
1829,movie,"Biography,Documentary",8.0,782
1830,tvMovie,"Comedy,Family",4.7,1744
1831,movie,Documentary,7.3,378
1832,tvSpecial,Comedy,8.3,6552
1833,movie,"Comedy,Romance",6.8,13652
1834,movie,"Action,Comedy,Romance",6.2,2961
1835,tvMiniSeries,"Comedy,Crime",5.3,2362
1836,movie,"Comedy,Drama,Romance",4.2,453
1837,tvEpisode,\N,8.0,12
1838,movie,"Documentary,Horror",6.6,899
1839,movie,"Horror,Mystery,Thriller",3.9,926
1840,movie,Documentary,6.7,221
1841,movie,"Horror,Mystery,Thriller",4.8,3595
1842,movie,"Biography,Drama",5.5,1722
1843,movie,"Comedy,Drama,Romance",5.9,1140
1844,movie,"Action,Drama,Thriller",5.8,84251
1845,video,"Comedy,Short",6.6,11
1846,movie,Drama,7.9,4701
1847,tvSpecial,Comedy,6.3,359
1848,movie,Comedy,6.2,2654
1849,movie,"Biography,Documentary",6.9,4467
1850,movie,"Comedy,Drama,Fantasy",6.4,18221
1851,movie,"Horror,Thriller",5.3,7527
1852,movie,"Horror,Mystery,Thriller",5.4,3474
1853,movie,"Drama,Romance",6.5,4118
1854,movie,"Action,Drama,Thriller",6.3,13296
1855,tvSeries,"Animation,Documentary",8.6,975
1856,movie,"Drama,Mystery",6.5,1387
1857,movie,Documentary,7.0,2200
1858,movie,"Comedy,Crime,Romance",6.2,51997
1859,movie,"Drama,Romance",6.0,475
1860,movie,"Drama,Romance,Thriller",5.5,2490
1861,movie,Drama,7.7,675
1862,movie,Animation,4.2,259
1863,movie,"Action,Mystery,Sci-Fi",4.4,722
1864,movie,"Adventure,Animation,Comedy",5.4,4741
1865,movie,"Action,Crime,Drama",7.6,207011
1866,short,"Drama,Short",5.8,12
1867,tvEpisode,"Adventure,Reality-TV",7.1,23
1868,movie,"Action,Fantasy,Horror",6.8,308294
1869,movie,"Action,Comedy,Fantasy",4.7,3873
1870,movie,"Drama,Romance",7.3,844
1871,tvMovie,Documentary,4.4,1810
1872,movie,"Action,Biography,History",7.5,1910
1873,movie,"Drama,Romance,Sci-Fi",8.0,549135
1874,movie,Drama,5.2,136
1875,movie,"Action,Comedy,Crime",6.8,981
1876,movie,"Drama,Horror,Sci-Fi",5.6,6682
1877,movie,"Action,Drama",6.2,598
1878,movie,"Action,Adventure,Comedy",4.6,1826
1879,short,"Documentary,Short",6.8,2334
1880,movie,Drama,5.1,4072
1881,tvSeries,"Comedy,Drama,Fantasy",8.0,1079
1882,movie,Western,4.7,2752
1883,tvMovie,Thriller,4.2,715
1884,movie,"Drama,Horror,Thriller",4.2,220
1885,tvEpisode,"Crime,Drama,Mystery",8.4,225
1886,tvEpisode,Drama,7.3,53
1887,movie,"Mystery,Thriller",5.9,624
1888,movie,"Drama,Sport",6.2,7770
1889,tvMiniSeries,"Documentary,History",7.4,6344
1890,movie,Drama,5.5,705
1891,movie,"Documentary,History,Music",7.2,61
1892,movie,"Crime,Drama,Romance",7.6,26745
1893,movie,Drama,6.0,135
1894,movie,Drama,6.7,31004
1895,movie,"Action,Comedy",1.7,8007
1896,movie,"Drama,Horror,Thriller",6.5,27636
1897,movie,"Comedy,Drama,Horror",2.8,1646
1898,tvMiniSeries,"Biography,Crime,Drama",7.8,797
1899,tvSeries,Comedy,5.3,1538
1900,tvSeries,"Documentary,History",6.7,3278
1901,movie,Drama,5.0,34
1902,tvSeries,"Comedy,Documentary",6.5,3717
1903,short,"Comedy,Short",6.5,6
1904,movie,"Comedy,Romance",6.6,298120
1905,short,"Comedy,Short",7.2,46
1906,tvMovie,"Documentary,History,Sport",6.6,180
1907,tvMiniSeries,Family,7.2,608
1908,movie,"Drama,Music,Musical",7.1,1761
1909,movie,"Action,Drama,Thriller",5.6,33936
1910,movie,"Biography,Drama,Romance",7.4,11150
1911,movie,"Comedy,Romance",6.1,47616
1912,movie,"Comedy,Drama,Romance",6.1,12530
1913,movie,"Comedy,Drama,Family",4.9,2244
1914,movie,"Fantasy,Horror,Mystery",5.1,10510
1915,tvEpisode,Comedy,6.1,10
1916,movie,Comedy,5.2,445
1917,tvEpisode,"Comedy,Reality-TV",7.9,74
1918,tvEpisode,Comedy,7.6,5
1919,movie,"Comedy,Crime",7.4,10
1920,tvMiniSeries,Drama,7.6,30593
1921,movie,Musical,6.2,3648
1922,movie,Comedy,4.5,20
1923,movie,"Adventure,Comedy,Sport",5.3,1370
1924,movie,"Documentary,Drama",7.1,5166
1925,movie,Thriller,4.3,439
1926,movie,"Documentary,Music",7.5,6385
1927,tvSeries,Drama,6.0,631
1928,tvMovie,Romance,5.1,715
1929,movie,"Comedy,Drama,Music",5.3,7011
1930,movie,"Drama,Music",5.1,675
1931,movie,"Comedy,Drama,Romance",6.1,2356
1932,movie,"Crime,Drama,Romance",5.9,680
1933,movie,"Animation,Comedy,Crime",4.7,12268
1934,movie,"Adventure,Comedy,Family",6.8,237391
1935,tvSeries,"Animation,Comedy,Sport",6.1,4388
1936,movie,"Adventure,Animation,Comedy",5.4,31971
1937,movie,"Comedy,Drama,Family",6.2,398
1938,movie,"Comedy,Drama",4.8,462
1939,movie,"Comedy,Crime,Drama",6.5,78674
1940,movie,"Action,Adventure,Animation",6.0,31
1941,movie,Horror,4.2,1717
1942,movie,"Drama,Mystery,Thriller",5.9,15074
1943,tvSeries,"Comedy,Drama",8.7,2059
1944,movie,"Biography,Documentary,History",5.3,851
1945,movie,"Crime,Drama,History",6.1,1833
1946,tvEpisode,"Action,Crime,Drama",8.1,322
1947,movie,"Drama,Western",7.2,73860
1948,movie,"Comedy,Sci-Fi",3.4,3507
1949,movie,Drama,4.6,316
1950,movie,Documentary,6.1,16250
1951,tvMiniSeries,Documentary,6.7,1980
1952,movie,Comedy,4.1,207
1953,movie,"Comedy,Sport",6.7,77979
1954,movie,"Drama,Romance",6.0,2020
1955,movie,"Comedy,Family,Sci-Fi",5.4,21950
1956,movie,"Adventure,Animation,Comedy",6.3,59181
1957,movie,Comedy,5.5,1453
1958,movie,"Drama,Horror,Thriller",5.6,73427
1959,tvMovie,"Fantasy,Horror,Mystery",4.4,2809
1960,movie,"Documentary,History",7.9,3265
1961,tvMovie,Comedy,3.0,850
1962,movie,"Action,Adventure,Drama",5.0,45494
1963,video,"Documentary,History,Music",6.8,1187
1964,movie,"Comedy,Family,Fantasy",6.2,217437
1965,movie,"Comedy,Drama",6.0,14546
1966,movie,Comedy,5.4,8716
1967,movie,"Adventure,Biography,Documentary",7.6,1174
1968,tvMiniSeries,"Crime,Documentary",7.0,2365
1969,movie,Comedy,6.2,1811
1970,movie,"Comedy,Drama,Romance",6.3,10793
1971,tvMovie,Documentary,6.0,129
1972,movie,"Action,Adventure,Animation",7.8,308753
1973,tvEpisode,"Comedy,Short",7.0,10
1974,movie,Documentary,6.2,124
1975,movie,"Drama,Romance",7.4,29313
1976,movie,"Comedy,Mystery",5.2,40132
1977,tvSeries,Comedy,6.8,2410
1978,movie,"Drama,Family,Fantasy",7.5,307492
1979,video,"Action,Adventure,Animation",7.0,11683
1980,short,"Animation,Short",7.2,43
1981,movie,Documentary,7.7,1211
1982,movie,"Drama,Romance",5.2,3938
1983,movie,"Comedy,Drama,Romance",6.0,11492
1984,tvSeries,"Drama,Romance",9.0,3543
1985,movie,"Action,Horror,Sci-Fi",3.8,2266
1986,movie,"Adventure,Comedy,Drama",7.9,114344
1987,movie,"Action,Thriller",5.2,6393
1988,movie,"Biography,Drama",6.0,30
1989,movie,"Comedy,Romance",7.0,5689
1990,tvSeries,Documentary,8.1,66
1991,movie,"Comedy,Drama",5.9,6118
1992,movie,Comedy,4.7,2275
1993,movie,Comedy,3.7,239
1994,movie,"Horror,Thriller",6.6,106792
1995,short,"Crime,Drama,Mystery",7.4,11
1996,short,"Drama,Short",8.9,14
1997,tvSeries,Drama,8.4,10
1998,movie,"Documentary,Drama,Reality-TV",6.6,5
1999,movie,"Crime,Drama,Music",7.3,38822
2000,tvSeries,"Drama,Romance",7.8,535
2001,tvMiniSeries,"Drama,History,Music",7.3,701
2002,tvSeries,Reality-TV,8.1,2264
2003,movie,"Fantasy,Horror,Mystery",5.5,2062
2004,movie,Drama,3.4,375
2005,movie,Drama,6.8,925
2006,movie,Documentary,7.5,3538
2007,tvSeries,"Crime,Documentary",5.2,613
2008,movie,"Biography,Documentary,Sport",7.1,3176
2009,movie,Documentary,7.6,2482
2010,movie,Documentary,6.8,1537
2011,movie,"Comedy,Drama,Family",8.0,3784
2012,movie,"Biography,Drama,Romance",5.6,5114
2013,movie,"Drama,Mystery,Sci-Fi",6.7,78021
2014,movie,Comedy,6.3,12734
2015,movie,"Comedy,Drama",6.9,2026
2016,tvSeries,"Comedy,Sci-Fi",7.6,43109
2017,movie,"Animation,Biography,Documentary",7.2,194
2018,movie,"Drama,Horror,Mystery",4.6,13283
2019,movie,Action,4.4,1282
2020,movie,Action,3.4,940
2021,movie,"Biography,Drama,Music",6.6,1665
2022,movie,"Action,Thriller",5.4,13855
2023,movie,"Documentary,Drama,History",7.3,1587
2024,movie,"Comedy,Romance",4.9,19624
2025,movie,"Documentary,Music",7.0,103
2026,movie,"Comedy,Drama,Romance",5.6,7586
2027,movie,"Animation,Drama,Fantasy",7.6,27567
2028,tvSeries,Comedy,7.7,5843
2029,movie,Drama,6.0,772
2030,movie,Drama,7.9,54854
2031,movie,"Comedy,Drama,Romance",6.7,7004
2032,movie,Documentary,6.6,1292
2033,movie,"Crime,Drama,Romance",4.4,1805
2034,movie,Drama,7.3,6102
2035,tvEpisode,Drama,8.1,24
2036,short,"Horror,Sci-Fi,Short",7.8,20
2037,movie,"Drama,Thriller",6.6,66145
2038,tvEpisode,"Adventure,Comedy,Reality-TV",8.5,6
2039,movie,"Comedy,Romance",5.2,15914
2040,tvEpisode,"Adventure,Comedy,Documentary",6.2,63
2041,movie,"Action,Crime,Sci-Fi",6.0,20910
2042,movie,"Documentary,Sport",7.9,40946
2043,short,"Comedy,Drama,Short",7.0,300
2044,tvSeries,"Adventure,Fantasy,War",7.1,534
2045,movie,"Documentary,Sport",7.5,1530
2046,movie,"Action,Comedy,History",4.8,3346
2047,tvSeries,"Action,Adventure,Animation",6.1,269
2048,movie,Comedy,5.8,34
2049,tvSeries,Game-Show,5.8,322
2050,short,"Animation,Drama,Short",7.9,8813
2051,tvSeries,"Drama,Fantasy,Romance",7.7,1736
2052,movie,"Animation,Comedy,Family",6.0,22475
2053,movie,Drama,6.6,116
2054,tvSpecial,Comedy,6.6,2588
2055,tvSpecial,"Comedy,Documentary",6.8,2332
2056,tvSpecial,Comedy,6.5,1374
2057,tvSpecial,Comedy,6.7,1855
2058,movie,"Action,Sci-Fi",6.0,4260
2059,movie,"Comedy,Drama,Family",5.6,14013
2060,movie,Drama,7.1,39
2061,tvSeries,Romance,7.6,22
2062,tvSeries,"Action,Adventure,Drama",5.3,2630
2063,short,"Crime,Mystery,Romance",7.2,21
2064,movie,"Action,Crime",5.1,26
2065,movie,Drama,6.7,4121
2066,tvSeries,"Comedy,Crime,Drama",7.8,11065
2067,tvEpisode,"Action,Adventure,Animation",7.0,6
2068,tvEpisode,"Action,Adventure,Crime",7.6,567
2069,movie,"Action,Western",6.0,16371
2070,short,"Animation,Short",7.6,5
2071,short,"Fantasy,Horror,Sci-Fi",7.2,17
2072,tvSeries,Drama,7.4,27
2073,movie,"Mystery,Thriller",5.8,12207
2074,tvMovie,"Crime,Drama",5.6,155
2075,movie,Drama,5.7,23
2076,movie,"Mystery,Thriller",5.2,117
2077,movie,"Adventure,Biography,Drama",6.2,1947
2078,tvEpisode,"Adventure,Animation",7.5,15
2079,movie,"Drama,Thriller",6.1,3675
2080,movie,"Crime,Mystery,Sci-Fi",6.2,42848
2081,movie,"Horror,Mystery,Sci-Fi",5.4,47984
2082,movie,"Animation,Drama,Family",7.8,9163
2083,tvSeries,Drama,7.1,74
2084,movie,"Horror,Thriller",5.3,12004
2085,movie,"Action,Adventure,Sci-Fi",8.8,2097881
2086,tvEpisode,"Documentary,Short",8.3,15
2087,tvEpisode,"Comedy,Short",5.4,9
2088,movie,Drama,5.5,149
2089,movie,Thriller,5.2,8572
2090,movie,"Action,Documentary,History",5.8,103
2091,tvEpisode,Documentary,8.7,20
2092,movie,"Drama,Sport",7.2,1537
2093,movie,"Action,Adventure",6.1,428619
2094,tvEpisode,"Comedy,Short",6.1,18
2095,movie,"Action,Adventure",8.2,698664
2096,movie,"Action,Adventure",8.4,892677
2097,movie,"Action,Adventure",7.6,453542
2098,movie,"Crime,Drama,Romance",4.9,947
2099,movie,Documentary,8.0,6635
2100,movie,"Adventure,Drama,War",8.3,1287725
2101,tvSeries,"Action,Animation,Sci-Fi",6.6,450
2102,tvMiniSeries,"Drama,Thriller",7.1,3090
2103,movie,"Action,Comedy,Drama",6.4,7729
2104,tvSeries,Reality-TV,7.4,3207
2105,movie,"Drama,Romance,Thriller",6.1,2474
2106,movie,"Adventure,Family,Fantasy",6.1,74135
2107,tvSeries,Comedy,6.6,1103
2108,movie,Documentary,8.6,37
2109,movie,Comedy,8.5,340
2110,movie,"Action,Crime,Drama",4.6,1280
2111,tvMiniSeries,Documentary,7.9,9441
2112,movie,"Action,Crime,Thriller",5.6,3183
2113,tvSeries,"Documentary,Reality-TV",5.4,379
2114,tvSeries,"Crime,Documentary",5.6,129
2115,tvMiniSeries,Documentary,7.5,1032
2116,tvSeries,"Crime,Documentary",7.6,620
2117,movie,"Horror,Mystery,Thriller",6.8,281618
2118,short,"Short,Thriller",6.9,129
2119,movie,"Comedy,Drama",7.5,29405
2120,tvSeries,Game-Show,6.5,1041
2121,movie,Comedy,3.6,1115
2122,tvEpisode,Reality-TV,8.9,24
2123,tvMovie,"Crime,Documentary",5.9,492
2124,movie,"Drama,Thriller",5.8,19464
2125,movie,Documentary,7.2,7645
2126,short,"Drama,Short",7.9,8
2127,tvSeries,"Comedy,Drama",6.8,11
2128,movie,"Adventure,Biography,Drama",8.1,580241
2129,movie,"Crime,Thriller",5.3,2208
2130,movie,"Action,Adventure,Animation",7.3,2358
2131,tvMovie,"Action,Adventure,Animation",7.5,4928
2132,movie,"Biography,Drama,History",7.3,151429
2133,movie,Drama,5.9,681
2134,movie,Documentary,7.6,82
2135,movie,"Adventure,Drama,Sci-Fi",4.7,31616
2136,movie,"Action,Biography,Drama",7.5,98777
2137,movie,"Action,Biography,Drama",7.1,50204
2138,movie,"Action,Biography,Drama",7.1,25643
2139,movie,"Comedy,Drama",5.6,26
2140,tvEpisode,"Crime,Drama,Fantasy",8.0,85
2141,short,"Short,Thriller",8.1,14
2142,tvSeries,Romance,5.9,45
2143,movie,"Action,Adventure,Comedy",5.0,8936
2144,movie,"Comedy,Drama,Romance",6.4,8375
2145,movie,"Comedy,Romance",7.7,255
2146,movie,"Comedy,Romance",6.0,3888
2147,movie,Romance,4.8,150
2148,movie,"Comedy,Romance",6.4,6710
2149,tvSeries,Documentary,7.0,41
2150,movie,Romance,6.4,234
2151,movie,"Drama,Romance",4.5,435
2152,movie,"Horror,Mystery,Sci-Fi",6.2,85293
2153,movie,"Biography,Documentary,Drama",6.6,149
2154,movie,"Comedy,Drama,Romance",6.7,335
2155,movie,"Comedy,Family,Romance",5.9,21128
2156,tvSeries,Comedy,7.6,2560
2157,movie,Comedy,6.5,6
2158,tvSeries,"Comedy,Drama,Romance",8.7,10839
2159,tvSeries,"Drama,Romance",8.2,6644
2160,movie,"Mystery,Thriller",7.2,10506
2161,movie,"Biography,Documentary,Sport",7.1,3799
2162,movie,"Comedy,Drama,Musical",6.0,8022
2163,movie,"Comedy,Drama,Romance",5.3,18905
2164,movie,"Comedy,Drama,Romance",7.9,48182
2165,movie,"Adventure,Animation,Drama",7.0,6272
2166,movie,Documentary,5.8,842
2167,tvSpecial,Comedy,6.9,1823
2168,tvSpecial,"Comedy,Documentary",5.9,702
2169,tvSpecial,Comedy,6.5,1041
2170,movie,"Crime,Drama,Thriller",7.5,320242
2171,movie,"Comedy,Drama",6.7,89
2172,movie,"Horror,Thriller",3.5,2512
2173,movie,"Drama,Sport",5.5,126
2174,movie,"Crime,Drama,Family",6.9,144
2175,movie,"Action,Adventure,Comedy",6.5,9265
2176,movie,"Comedy,Drama,Romance",3.6,794
2177,movie,Drama,6.2,1228
2178,tvSeries,Reality-TV,7.2,887
2179,movie,"Action,Comedy",5.5,1279
2180,movie,Drama,6.7,449
2181,movie,"Drama,Family,Mystery",7.1,369
2182,tvMiniSeries,Comedy,8.5,2675
2183,movie,"Drama,Musical,Romance",7.1,1408
2184,tvSpecial,Comedy,4.8,23
2185,tvSeries,"Adventure,Animation,Drama",6.4,2363
2186,tvSeries,Talk-Show,8.2,188
2187,video,"Action,Drama,War",5.7,2277
2188,movie,Comedy,6.7,655
2189,movie,Comedy,6.2,382
2190,movie,Comedy,6.8,149100
2191,tvEpisode,Comedy,5.5,59
2192,movie,"Drama,Romance",6.0,155
2193,movie,Comedy,5.4,953
2194,tvSpecial,Comedy,7.1,798
2195,tvSpecial,Comedy,8.0,3808
2196,tvSpecial,Comedy,6.8,937
2197,tvSpecial,Comedy,7.5,2144
2198,tvSpecial,Comedy,7.1,1313
2199,tvSpecial,Comedy,6.4,1161
2200,tvSpecial,Comedy,6.7,621
2201,tvSpecial,Comedy,7.5,2866
2202,tvSpecial,Comedy,5.9,365
2203,tvMiniSeries,"Crime,Documentary",7.1,18619
2204,movie,"Adventure,Drama,Family",4.2,7382
2205,tvSpecial,Comedy,6.8,1403
2206,tvSeries,"Drama,Musical",7.4,194
2207,tvSpecial,"Comedy,Reality-TV",5.9,1124
2208,tvEpisode,"Crime,Drama,Mystery",7.5,110
2209,movie,"Biography,Documentary",6.5,456
2210,movie,"Biography,Documentary",6.5,385
2211,tvSpecial,Comedy,7.0,5310
2212,tvSpecial,Comedy,6.7,4477
2213,movie,"Biography,Drama,Music",6.8,33166
2214,movie,Family,5.4,840
2215,movie,"Documentary,Fantasy",7.1,99
2216,movie,Documentary,6.7,110
2217,movie,Drama,5.7,351
2218,tvMovie,"Biography,Documentary,History",6.4,122
2219,movie,"Comedy,Music,Romance",7.2,1947
2220,tvSpecial,Comedy,7.1,2131
2221,tvSpecial,"Comedy,Documentary",7.8,2327
2222,video,"Comedy,Documentary",7.8,3241
2223,tvSpecial,"Comedy,Documentary",7.6,1984
2224,tvSpecial,Comedy,7.8,4973
2225,tvSpecial,Comedy,7.2,2211
2226,tvSpecial,Comedy,7.4,3615
2227,tvSpecial,Comedy,6.9,1240
2228,movie,"Biography,Documentary,Music",7.8,1556
2229,video,Comedy,7.2,3580
2230,tvSpecial,Comedy,7.3,1674
2231,movie,"Action,Adventure,Animation",6.0,31156
2232,movie,Family,6.6,232
2233,movie,"Family,Fantasy,Musical",6.5,15669
2234,tvSeries,"Drama,Fantasy,Horror",3.5,9550
2235,tvMovie,"Comedy,Family",6.5,1235
2236,tvEpisode,"Action,Animation,Comedy",7.6,7
2237,movie,Documentary,7.9,33771
2238,movie,"Drama,Musical,Romance",7.4,429
2239,tvSpecial,Comedy,7.3,790
2240,tvSpecial,Comedy,5.3,383
2241,tvSpecial,Comedy,7.2,1167
2242,movie,Documentary,7.4,1853
2243,tvSpecial,Comedy,6.6,377
2244,movie,"Action,Drama,History",7.6,30224
2245,movie,Documentary,7.2,753
2246,tvSpecial,Comedy,7.4,3777
2247,tvSpecial,Comedy,7.5,4060
2248,movie,Documentary,7.2,366
2249,tvMovie,"Biography,Documentary,Music",7.4,1441
2250,movie,"Action,Adventure,Sci-Fi",6.6,256646
2251,tvEpisode,"Comedy,Short",5.8,8
2252,movie,"Action,Crime,Drama",5.6,827
2253,movie,"Drama,Thriller",3.5,2016
2254,tvSpecial,"Comedy,Family,Musical",7.5,3186
2255,tvSpecial,Comedy,8.0,6480
2256,tvSpecial,Comedy,8.3,5713
2257,tvSpecial,Comedy,8.0,7246
2258,short,"Biography,Documentary,Romance",6.3,1235
2259,tvSeries,"Drama,Romance",6.7,31
2260,movie,"Comedy,Family,Sci-Fi",2.4,5120
2261,movie,Drama,7.0,202
2262,movie,"Drama,Sci-Fi",5.9,5559
2263,tvMiniSeries,"Fantasy,History,Sci-Fi",8.1,12171
2264,movie,Action,6.5,156
2265,video,"Adventure,Animation,Biography",6.5,11419
2266,movie,Documentary,7.1,1327
2267,movie,"Comedy,Drama",6.4,1146
2268,tvEpisode,"Comedy,Drama,Fantasy",8.3,145
2269,tvSeries,"Horror,Mystery",6.1,3685
2270,tvMiniSeries,Drama,7.1,19
2271,movie,Drama,6.0,2123
2272,tvSpecial,Comedy,7.8,1253
2273,tvSpecial,Comedy,6.2,1231
2274,movie,Drama,7.4,207
2275,movie,"Action,Comedy,Drama",6.0,5252
2276,movie,"Action,Comedy",3.7,9235
2277,movie,"Comedy,Family",4.3,2954
2278,movie,"Biography,Drama,Romance",7.0,109662
2279,tvSeries,"Comedy,Family,Musical",8.5,292
2280,tvSeries,"Drama,Romance",5.9,59
2281,tvSeries,Drama,5.2,45
2282,movie,"Comedy,Drama",5.7,10285
2283,movie,"Comedy,Drama",6.9,22241
2284,movie,"Action,Adventure,Sci-Fi",5.3,180298
2285,tvEpisode,"Comedy,Talk-Show",7.3,79
2286,movie,"Comedy,Drama",6.7,3530
2287,movie,"Crime,Drama,Thriller",7.2,4667
2288,movie,"Comedy,Romance",6.2,107777
2289,tvSeries,Romance,7.5,328
2290,movie,"Drama,Western",4.0,933
2291,tvEpisode,Comedy,8.0,614
2292,short,"Drama,Short",8.2,5
2293,movie,"Action,Comedy,Drama",6.9,2420
2294,movie,"Documentary,Music",1.6,75095
2295,movie,"Documentary,Music",7.8,1915
2296,movie,Drama,6.7,544
2297,tvSeries,"Action,Animation,Drama",7.1,1963
2298,movie,"Drama,History,Thriller",6.7,60085
2299,movie,"Adventure,Animation,Comedy",7.7,1454
2300,movie,"Action,Adventure,Comedy",5.6,3726
2301,tvSeries,"Action,Crime,Drama",6.7,513
2302,movie,"Action,Crime,Drama",7.1,24490
2303,movie,"Crime,Drama",5.9,54
2304,movie,Romance,8.2,51
2305,movie,"Adventure,Horror,Mystery",4.6,4968
2306,movie,"Drama,Horror,Mystery",3.4,988
2307,movie,"Action,Drama",6.8,1387
2308,movie,Drama,4.6,8
2309,movie,"Action,Adventure,Animation",6.7,797
2310,movie,"Drama,Romance",6.1,18501
2311,movie,"Comedy,Drama,Music",7.8,17341
2312,movie,"Action,Drama,Romance",7.1,26816
2313,movie,Drama,5.8,5
2314,movie,"Mystery,Thriller",8.1,58283
2315,movie,"Animation,Drama",7.1,4377
2316,movie,"Crime,Drama,Romance",2.8,401
2317,movie,"Drama,Mystery,Thriller",6.1,350
2318,movie,"Comedy,Drama,Musical",7.9,64016
2319,movie,Comedy,6.9,1104
2320,movie,Thriller,5.8,949
2321,movie,"Comedy,Drama",5.7,29
2322,movie,Drama,7.3,173
2323,short,"Drama,Sci-Fi,Short",6.5,53
2324,movie,"Biography,Drama,Thriller",6.4,242
2325,movie,"Action,Crime,Drama",7.4,16526
2326,movie,Comedy,5.9,152
2327,movie,Horror,4.5,104
2328,movie,"Drama,Romance,Thriller",7.7,4776
2329,tvSeries,"Adventure,Comedy,Drama",7.7,675
2330,movie,"Comedy,Drama,Family",7.7,23610
2331,movie,"Comedy,Romance",7.6,2260
2332,movie,"Action,Adventure,Comedy",6.8,8304
2333,movie,Biography,6.2,1278
2334,movie,"Drama,Mystery,Romance",7.1,10763
2335,movie,"Biography,Drama,Family",7.7,419
2336,movie,"Action,Drama,Musical",2.1,1209
2337,movie,Romance,6.6,30
2338,movie,"Comedy,Fantasy,Romance",6.4,79507
2339,movie,Comedy,5.3,1186
2340,tvSpecial,Comedy,6.7,1536
2341,tvSpecial,Comedy,7.0,1937
2342,video,Comedy,7.0,480
2343,tvSpecial,Comedy,6.1,860
2344,tvSpecial,Comedy,5.5,578
2345,movie,"Comedy,Drama,Romance",4.9,2808
2346,tvSpecial,"Comedy,Documentary",5.8,189
2347,movie,Drama,3.7,7
2348,movie,Comedy,7.1,206
2349,movie,Drama,8.6,1325
2350,movie,"Documentary,Music",7.1,2981
2351,tvSpecial,Comedy,5.7,2138
2352,tvSeries,"Action,Animation",8.0,3383
2353,tvSpecial,Comedy,6.1,474
2354,tvSpecial,"Comedy,Documentary",7.7,3888
